channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.000687,0.001096,0.000711,11.1003,0.0,20,False,0,1,1,2
ucc,scatter,64,64,0.000671,0.000806,0.000678,91.0222,0.0,20,False,0,1,1,2
ucc,scatter,512,512,0.000685,0.000833,0.000691,712.8321,0.0,20,False,0,1,1,2
ucc,scatter,4096,4096,0.000657,0.000766,0.000665,5949.3674,0.0,20,False,0,1,1,2
ucc,scatter,32768,32768,0.000686,0.00084,0.000697,45559.3103,0.0,20,False,0,1,1,2
ucc,scatter,262144,262144,0.000645,0.000817,0.000656,387632.4274,0.0,20,False,0,1,1,2
ucc,scatter,1048576,1048576,0.000634,0.000816,0.000647,1577871.8942,0.0,20,False,0,1,1,2
ucc,scatterv,8,8,0.000652,0.001037,0.00068,11.6945,0.0,20,False,0,1,1,2
ucc,scatterv,64,64,0.000648,0.000762,0.000653,94.2286,0.0,20,False,0,1,1,2
ucc,scatterv,512,512,0.000656,0.000804,0.000668,744.7273,0.0,20,False,0,1,1,2
ucc,scatterv,4096,4096,0.000653,0.000766,0.000665,5983.3153,0.0,20,False,0,1,1,2
ucc,scatterv,32768,32768,0.000644,0.000797,0.000655,48524.1244,0.0,20,False,0,1,1,2
ucc,scatterv,262144,262144,0.000657,0.000766,0.000668,380489.6612,0.0,20,False,0,1,1,2
ucc,scatterv,1048576,1048576,0.000657,0.003532,0.000809,1521958.6449,0.0,20,False,0,1,1,2
ucc,gather,8,8,0.003737,0.004148,0.003763,2.0416,0.0,20,False,0,1,1,2
ucc,gather,64,64,0.003907,0.004158,0.003928,15.6205,0.0,20,False,0,1,1,2
ucc,gather,512,512,0.003872,0.004106,0.003891,126.1217,0.0,20,False,0,1,1,2
ucc,gather,4096,4096,0.00394,0.00509,0.004017,991.444,0.0,20,False,0,1,1,2
ucc,gather,32768,32768,0.009398,0.015763,0.009506,3325.0193,0.0,20,False,0,1,1,2
ucc,gather,262144,262144,0.015869,0.017131,0.016047,15754.179,0.0,20,False,0,1,1,2
ucc,gather,1048576,1048576,0.187119,0.195145,0.187805,5344.1926,0.0,20,False,0,1,1,2
ucc,allgather,8,8,0.003737,0.003998,0.003758,2.0416,0.0,20,False,0,1,1,2
ucc,allgather,64,64,0.003675,0.003985,0.003695,16.6061,0.0,20,False,0,1,1,2
ucc,allgather,512,512,0.003702,0.00401,0.00373,131.8964,0.0,20,False,0,1,1,2
ucc,allgather,4096,4096,0.003854,0.004392,0.003907,1013.4841,0.0,20,False,0,1,1,2
ucc,allgather,32768,32768,0.00859,0.01609,0.008894,3637.9283,0.0,20,False,0,1,1,2
ucc,allgather,262144,262144,0.015622,0.017134,0.01575,16003.0676,0.0,20,False,0,1,1,2
ucc,allgather,1048576,1048576,0.186655,0.420975,0.200225,5357.4852,0.0,20,False,0,1,1,2
ucc,reduce,8,8,0.006223,0.00701,0.006311,1.226,0.0,20,False,0,1,1,2
ucc,broadcast,8,8,0.003256,0.018896,0.004038,2.3432,0.0,20,False,0,1,1,2
ucc,broadcast,64,64,0.003259,0.009751,0.00362,18.7299,0.0,20,False,0,1,1,2
ucc,broadcast,512,512,0.003265,0.00346,0.003282,149.5402,0.0,20,False,0,1,1,2
ucc,broadcast,4096,4096,0.003211,0.003465,0.003221,1216.6219,0.0,20,False,0,1,1,2
ucc,broadcast,32768,32768,0.003213,0.007144,0.003454,9727.3321,0.0,20,False,0,1,1,2
ucc,broadcast,262144,262144,0.003226,0.003494,0.003244,77492.9145,0.0,20,False,0,1,1,2
ucc,broadcast,1048576,1048576,0.003247,0.003821,0.003295,307971.2675,0.0,20,False,0,1,1,2
ucc,allreduce,8,8,0.006685,0.007282,0.006707,1.1413,0.0,20,False,0,1,1,2
ucc,barrier,0,0,0.000237,0.000436,0.000252,0.0,0.000237,20,False,0,1,1,2
