channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.000675,0.002227,0.00084,11.3071,0.0,20,False,0,1,1,1
ucc,scatter,64,64,0.000658,0.000933,0.000675,92.6959,0.0,20,False,0,1,1,1
ucc,scatter,512,512,0.000649,0.00089,0.000667,752.2066,0.0,20,False,0,1,1,1
ucc,scatter,4096,4096,0.000647,0.000871,0.000666,6039.3146,0.0,20,False,0,1,1,1
ucc,scatter,32768,32768,0.000652,0.000768,0.000662,47900.6881,0.0,20,False,0,1,1,1
ucc,scatter,262144,262144,0.000634,0.000822,0.000653,394467.9735,0.0,20,False,0,1,1,1
ucc,scatter,1048576,1048576,0.000636,0.000815,0.000653,1572096.3748,0.0,20,False,0,1,1,1
ucc,scatterv,8,8,0.000653,0.000824,0.000669,11.6778,0.0,20,False,0,1,1,1
ucc,scatterv,64,64,0.000656,0.000888,0.000669,93.0909,0.0,20,False,0,1,1,1
ucc,scatterv,512,512,0.000653,0.000794,0.000662,747.9144,0.0,20,False,0,1,1,1
ucc,scatterv,4096,4096,0.000683,0.000833,0.000695,5722.1064,0.0,20,False,0,1,1,1
ucc,scatterv,32768,32768,0.000661,0.000796,0.000672,47259.7634,0.0,20,False,0,1,1,1
ucc,scatterv,262144,262144,0.000675,0.000868,0.000686,370255.8014,0.0,20,False,0,1,1,1
ucc,scatterv,1048576,1048576,0.000689,0.000964,0.000705,1451983.5348,0.0,20,False,0,1,1,1
ucc,gather,8,8,0.003774,0.00431,0.003813,2.0215,0.0,20,False,0,1,1,1
ucc,gather,64,64,0.003815,0.004123,0.003835,16.0,0.0,20,False,0,1,1,1
ucc,gather,512,512,0.003768,0.004064,0.003793,129.5818,0.0,20,False,0,1,1,1
ucc,gather,4096,4096,0.003877,0.014182,0.004484,1007.6406,0.0,20,False,0,1,1,1
ucc,gather,32768,32768,0.023467,0.034631,0.022531,1331.6308,0.0,20,False,0,1,1,1
ucc,gather,262144,262144,0.016845,0.02327,0.017453,14840.9374,0.0,20,False,0,1,1,1
ucc,gather,1048576,1048576,0.186031,0.195812,0.187421,5375.4419,0.0,20,False,0,1,1,1
ucc,allgather,8,8,0.003567,0.003763,0.003581,2.1389,0.0,20,False,0,1,1,1
ucc,allgather,64,64,0.003561,0.003849,0.003584,17.1403,0.0,20,False,0,1,1,1
ucc,allgather,512,512,0.003647,0.003818,0.003659,133.9007,0.0,20,False,0,1,1,1
ucc,allgather,4096,4096,0.003695,0.004161,0.003736,1057.0323,0.0,20,False,0,1,1,1
ucc,allgather,32768,32768,0.008248,0.038499,0.009626,3788.6786,0.0,20,False,0,1,1,1
ucc,allgather,262144,262144,0.017066,0.017865,0.017194,14649.3918,0.0,20,False,0,1,1,1
ucc,allgather,1048576,1048576,0.185881,0.207424,0.188123,5379.7915,0.0,20,False,0,1,1,1
ucc,reduce,8,8,0.006462,0.009976,0.006846,1.1807,0.0,20,False,0,1,1,1
ucc,broadcast,8,8,0.003152,0.003856,0.003227,2.4208,0.0,20,False,0,1,1,1
ucc,broadcast,64,64,0.00317,0.003921,0.003226,19.2555,0.0,20,False,0,1,1,1
ucc,broadcast,512,512,0.003126,0.003467,0.00315,156.1775,0.0,20,False,0,1,1,1
ucc,broadcast,4096,4096,0.003085,0.00345,0.003105,1266.0139,0.0,20,False,0,1,1,1
ucc,broadcast,32768,32768,0.003135,0.003736,0.003181,9967.1564,0.0,20,False,0,1,1,1
ucc,broadcast,262144,262144,0.003136,0.003356,0.003156,79713.5727,0.0,20,False,0,1,1,1
ucc,broadcast,1048576,1048576,0.003106,0.003672,0.003158,321913.3036,0.0,20,False,0,1,1,1
ucc,allreduce,8,8,0.006582,0.007284,0.00665,1.1592,0.0,20,False,0,1,1,1
ucc,barrier,0,0,0.000237,0.000343,0.000248,0.0,0.000237,20,False,0,1,1,1
