scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,2,9100000,18200000,0,3973.4768867492676,20222454,0.8091926574707031,7946.953773498535,3056.504964828491,82.06295967102051
w,2,9100000,18200000,1,3955.7063579559326,20222454,0.6401538848876953,7946.953773498535,3056.504964828491,40.94195365905762
w,2,9100000,18200000,2,3933.3560466766357,20222454,0.6151199340820312,7946.953773498535,3056.504964828491,61.36298179626465
w,2,9100000,18200000,3,3936.661124229431,20222454,0.6036758422851562,7946.953773498535,3056.504964828491,28.738975524902344
w,2,9100000,18200000,4,3964.626669883728,20222454,0.6213188171386719,7946.953773498535,3056.504964828491,75.69122314453125
w,2,9100000,18200000,5,3971.9752073287964,20222454,0.5843639373779297,7946.953773498535,3056.504964828491,62.4241828918457
w,2,9100000,18200000,6,3959.4790935516357,20222454,0.6418228149414062,7946.953773498535,3056.504964828491,63.08150291442871
w,2,9100000,18200000,7,3960.796117782593,20222454,0.5834102630615234,7946.953773498535,3056.504964828491,67.88349151611328
w,2,9100000,18200000,8,3946.804642677307,20222454,0.6127357482910156,7946.953773498535,3056.504964828491,71.30622863769531
w,2,9100000,18200000,9,3950.0043392181396,20222454,0.6792545318603516,7946.953773498535,3056.504964828491,54.99005317687988
