scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,32,9100000,291200000,0,4889.290772378445,323532114,2.2428035736083984,156457.30471611023,37925.52208900452,73.79460334777832
w,32,9100000,291200000,1,4926.446035504341,323532114,1.9421577453613281,157646.27313613892,37925.52208900452,14.413833618164062
w,32,9100000,291200000,2,4947.562500834465,323532114,2.0837783813476562,158322.00002670288,37925.52208900452,86.02380752563477
w,32,9100000,291200000,3,4910.706363618374,323532114,2.12860107421875,158322.00002670288,37925.52208900452,52.99520492553711
w,32,9100000,291200000,4,4873.345494270325,323532114,2.1800994873046875,158322.00002670288,37925.52208900452,34.520864486694336
w,32,9100000,291200000,5,4965.803749859333,323532114,2.1054744720458984,158905.71999549866,37925.52208900452,72.00241088867188
w,32,9100000,291200000,6,4923.664420843124,323532114,2.2742748260498047,158905.71999549866,37925.52208900452,103.54351997375488
w,32,9100000,291200000,7,4954.15722578764,323532114,2.2046566009521484,158905.71999549866,37925.52208900452,129.67705726623535
w,32,9100000,291200000,8,4897.683180868626,323532114,2.220630645751953,158905.71999549866,37925.52208900452,0.6225109100341797
w,32,9100000,291200000,9,4884.245283901691,323532114,2.181529998779297,158905.71999549866,37925.52208900452,44.0831184387207
