scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,1,9100000,9100000,0,3171.9727516174316,10111764,0.255584716796875,3171.9727516174316,59.90934371948242,0.04172325134277344
w,1,9100000,9100000,1,3185.167074203491,10111764,0.110626220703125,3185.167074203491,59.90934371948242,0.020265579223632812
w,1,9100000,9100000,2,3185.326099395752,10111764,0.11110305786132812,3185.326099395752,59.90934371948242,0.019073486328125
w,1,9100000,9100000,3,3190.5815601348877,10111764,0.11205673217773438,3190.5815601348877,59.90934371948242,0.020742416381835938
w,1,9100000,9100000,4,3180.2845001220703,10111764,0.1068115234375,3190.5815601348877,59.90934371948242,0.018596649169921875
w,1,9100000,9100000,5,3175.2023696899414,10111764,0.10728836059570312,3190.5815601348877,59.90934371948242,0.02002716064453125
w,1,9100000,9100000,6,3170.8242893218994,10111764,0.10824203491210938,3190.5815601348877,59.90934371948242,0.019073486328125
w,1,9100000,9100000,7,3191.039562225342,10111764,0.10538101196289062,3191.039562225342,59.90934371948242,0.018596649169921875
w,1,9100000,9100000,8,3169.658660888672,10111764,0.10895729064941406,3191.039562225342,59.90934371948242,0.018835067749023438
w,1,9100000,9100000,9,3171.0963249206543,10111764,0.10800361633300781,3191.039562225342,59.90934371948242,0.0171661376953125
