scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,64,9100000,582400000,0,5266.024634242058,647102085,2.6891231536865234,337025.5765914917,68693.93014907837,362.0789051055908
w,64,9100000,582400000,1,5216.670885682106,647102085,2.334117889404297,337025.5765914917,68693.93014907837,210.10565757751465
w,64,9100000,582400000,2,5273.05069193244,647102085,2.6216506958007812,337475.24428367615,68693.93014907837,315.2291774749756
w,64,9100000,582400000,3,5440.416254103184,647102085,2.6090145111083984,348186.64026260376,68693.93014907837,566.7581558227539
w,64,9100000,582400000,4,5265.571888536215,647102085,2.379179000854492,348186.64026260376,68693.93014907837,281.0781002044678
w,64,9100000,582400000,5,5122.144673019648,647102085,2.455472946166992,348186.64026260376,68693.93014907837,183.0461025238037
w,64,9100000,582400000,6,5154.00780364871,647102085,2.402067184448242,348186.64026260376,68693.93014907837,236.81139945983887
w,64,9100000,582400000,7,5426.127590239048,647102085,2.549409866333008,348186.64026260376,68693.93014907837,498.58999252319336
w,64,9100000,582400000,8,5091.211970895529,647102085,2.3484230041503906,348186.64026260376,68693.93014907837,237.43915557861328
w,64,9100000,582400000,9,5171.340081840754,647102085,2.748727798461914,348186.64026260376,68693.93014907837,203.87792587280273
