scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,4,1137500,4550000,0,218.56993436813354,4550000,2344.9480533599854,874.2797374725342,1.322031021118164,34.70873832702637
s,4,1137500,4550000,1,235.60315370559692,4550000,2132.2906017303467,942.4126148223877,1.322031021118164,5.82432746887207
s,4,1137500,4550000,2,242.95568466186523,4550000,2203.9012908935547,971.8227386474609,1.322031021118164,42.159080505371094
s,4,1137500,4550000,3,225.66473484039307,4550000,2162.702798843384,971.8227386474609,1.322031021118164,0.3445148468017578
s,4,1137500,4550000,4,263.27407360076904,4550000,2181.5290451049805,1053.0962944030762,1.322031021118164,59.28468704223633
s,4,1137500,4550000,5,231.14275932312012,4550000,2165.736436843872,1053.0962944030762,1.322031021118164,4.256486892700195
s,4,1137500,4550000,6,242.02001094818115,4550000,2162.984848022461,1053.0962944030762,1.322031021118164,13.669013977050781
s,4,1137500,4550000,7,224.820077419281,4550000,2188.5454654693604,1053.0962944030762,1.322031021118164,9.525060653686523
s,4,1137500,4550000,8,240.59152603149414,4550000,2169.7640419006348,1053.0962944030762,1.322031021118164,12.690544128417969
s,4,1137500,4550000,9,230.566143989563,4550000,2158.3125591278076,1053.0962944030762,1.322031021118164,7.808923721313477
