scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,64,71093,4550000,0,36.93652153015137,284372,327.70729064941406,2363.9373779296875,1.0335445404052734,3605.4279804229736
s,64,71093,4550000,1,29.922056943178177,284372,250.83231925964355,2363.9373779296875,1.0335445404052734,70.8775520324707
s,64,71093,4550000,2,24.129264056682587,284372,242.8576946258545,2363.9373779296875,1.0335445404052734,95.92628479003906
s,64,71093,4550000,3,29.118943959474564,284372,209.1357707977295,2363.9373779296875,1.0335445404052734,41.733503341674805
s,64,71093,4550000,4,20.39482444524765,284372,209.44833755493164,2363.9373779296875,1.0335445404052734,41.40973091125488
s,64,71093,4550000,5,22.274751216173172,284372,208.3280086517334,2363.9373779296875,1.0335445404052734,30.913591384887695
s,64,71093,4550000,6,25.532715022563934,284372,188.77005577087402,2363.9373779296875,1.0335445404052734,45.29094696044922
s,64,71093,4550000,7,24.75539967417717,284372,192.53969192504883,2363.9373779296875,1.0335445404052734,54.178714752197266
s,64,71093,4550000,8,24.245791137218475,284372,212.44072914123535,2363.9373779296875,1.0335445404052734,57.27243423461914
s,64,71093,4550000,9,37.06582635641098,284372,182.42812156677246,2372.2128868103027,1.0335445404052734,52.49476432800293
