scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,16,284375,4550000,0,109.32737588882446,1137500,898.2570171356201,1749.2380142211914,6.711006164550781,487.3507022857666
s,16,284375,4550000,1,82.44577050209045,1137500,745.5947399139404,1749.2380142211914,6.711006164550781,155.15947341918945
s,16,284375,4550000,2,81.91528916358948,1137500,730.9587001800537,1749.2380142211914,6.711006164550781,357.1000099182129
s,16,284375,4550000,3,66.58092141151428,1137500,720.7071781158447,1749.2380142211914,6.711006164550781,189.1040802001953
s,16,284375,4550000,4,69.4955587387085,1137500,680.2308559417725,1749.2380142211914,6.711006164550781,81.66861534118652
s,16,284375,4550000,5,68.74918937683105,1137500,724.8566150665283,1749.2380142211914,6.711006164550781,289.14785385131836
s,16,284375,4550000,6,75.89991390705109,1137500,715.8756256103516,1749.2380142211914,6.711006164550781,51.29051208496094
s,16,284375,4550000,7,70.68225741386414,1137500,776.7503261566162,1749.2380142211914,6.711006164550781,70.8916187286377
s,16,284375,4550000,8,65.1087760925293,1137500,818.8080787658691,1749.2380142211914,6.711006164550781,18.70274543762207
s,16,284375,4550000,9,76.66079699993134,1137500,725.074052810669,1749.2380142211914,6.711006164550781,24.07217025756836
