scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,8,568750,4550000,0,113.60511183738708,2275000,1345.6463813781738,908.8408946990967,9.13858413696289,31.957387924194336
s,8,568750,4550000,1,124.99365210533142,2275000,1311.3865852355957,999.9492168426514,9.13858413696289,3.0906200408935547
s,8,568750,4550000,2,118.2047426700592,2275000,1466.1319255828857,999.9492168426514,9.13858413696289,3.350496292114258
s,8,568750,4550000,3,124.93395805358887,2275000,1360.867977142334,999.9492168426514,9.13858413696289,1.5895366668701172
s,8,568750,4550000,4,123.12492728233337,2275000,1381.2057971954346,999.9492168426514,9.13858413696289,0.3376007080078125
s,8,568750,4550000,5,126.65766477584839,2275000,1251.5478134155273,1013.2613182067871,9.13858413696289,0.3502368927001953
s,8,568750,4550000,6,139.03114199638367,2275000,1253.3459663391113,1112.2491359710693,9.13858413696289,42.601823806762695
s,8,568750,4550000,7,123.22455644607544,2275000,1218.1625366210938,1112.2491359710693,9.13858413696289,27.422666549682617
s,8,568750,4550000,8,120.48551440238953,2275000,1294.4257259368896,1112.2491359710693,9.13858413696289,35.52436828613281
s,8,568750,4550000,9,127.61512398719788,2275000,1354.5010089874268,1112.2491359710693,9.13858413696289,28.45478057861328
