channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.072755,0.09419,0.074723,0.1049,0.0,20,False,0,8,8,3
ucc,scatter,64,64,0.072165,0.079449,0.072702,0.8458,0.0,20,False,0,8,8,3
ucc,scatter,512,512,0.073307,0.077166,0.073637,6.6608,0.0,20,False,0,8,8,3
ucc,scatter,4096,4096,0.090458,0.111527,0.091536,43.183,0.0,20,False,0,8,8,3
ucc,scatter,32768,32768,0.159393,0.191431,0.162661,196.0569,0.0,20,False,0,8,8,3
ucc,scatter,262144,262144,0.813895,0.868776,0.820496,307.1647,0.0,20,False,0,8,8,3
ucc,scatter,1048576,1048576,11.177437,11.348854,11.145234,89.4659,0.0,20,False,0,8,8,3
ucc,scatterv,8,4,0.072811,0.103621,0.075703,0.0524,0.0,20,False,0,8,8,3
ucc,scatterv,64,8,0.073535,0.084778,0.074265,0.1038,0.0,20,False,0,8,8,3
ucc,scatterv,512,64,0.072293,0.076485,0.072994,0.8443,0.0,20,False,0,8,8,3
ucc,scatterv,4096,512,0.080235,0.090767,0.081073,6.0857,0.0,20,False,0,8,8,3
ucc,scatterv,32768,4096,0.145422,0.211845,0.152392,26.8614,0.0,20,False,0,8,8,3
ucc,scatterv,262144,32768,0.484525,0.561137,0.493954,64.4961,0.0,20,False,0,8,8,3
ucc,scatterv,1048576,131072,2.001361,2.105277,1.987575,62.4575,0.0,20,False,0,8,8,3
ucc,gather,8,8,0.177473,0.742007,0.20369,0.043,0.0,20,False,0,8,8,3
ucc,gather,64,64,0.152361,0.260221,0.150955,0.4006,0.0,20,False,0,8,8,3
ucc,gather,512,512,0.119029,0.192989,0.119705,4.1022,0.0,20,False,0,8,8,3
ucc,gather,4096,4096,0.180209,0.202039,0.175687,21.6763,0.0,20,False,0,8,8,3
ucc,gather,32768,32768,0.171491,0.266215,0.179516,182.2253,0.0,20,False,0,8,8,3
ucc,gather,262144,262144,0.781543,0.858644,0.779301,319.88,0.0,20,False,0,8,8,3
ucc,gather,1048576,1048576,3.321929,3.76427,3.383294,301.03,0.0,20,False,0,8,8,3
ucc,allgather,8,8,0.332196,0.495832,0.338742,0.023,0.0,20,False,0,8,8,3
ucc,allgather,64,64,0.385069,0.481769,0.380688,0.1585,0.0,20,False,0,8,8,3
ucc,allgather,512,512,0.394697,0.514149,0.392462,1.2371,0.0,20,False,0,8,8,3
ucc,allgather,4096,4096,0.601206,0.695388,0.582733,6.4974,0.0,20,False,0,8,8,3
ucc,allgather,32768,32768,0.705856,0.927755,0.713045,44.2725,0.0,20,False,0,8,8,3
ucc,allgather,262144,262144,1.338399,1.592205,1.34528,186.7903,0.0,20,False,0,8,8,3
ucc,allgather,1048576,1048576,5.171153,5.48012,5.187832,193.3805,0.0,20,False,0,8,8,3
ucc,reduce,8,8,0.085716,0.138671,0.094878,0.089,0.0,20,False,0,8,8,3
ucc,broadcast,8,8,0.048621,0.056622,0.049238,0.1569,0.0,20,False,0,8,8,3
ucc,broadcast,64,64,0.049227,0.061479,0.050498,1.2399,0.0,20,False,0,8,8,3
ucc,broadcast,512,512,0.055833,0.075326,0.058896,8.7453,0.0,20,False,0,8,8,3
ucc,broadcast,4096,4096,0.075391,0.104896,0.077795,51.8129,0.0,20,False,0,8,8,3
ucc,broadcast,32768,32768,0.090587,0.096268,0.090182,344.9741,0.0,20,False,0,8,8,3
ucc,broadcast,262144,262144,0.112384,0.125796,0.113594,2224.516,0.0,20,False,0,8,8,3
ucc,broadcast,1048576,1048576,0.297562,0.318579,0.298624,3360.6442,0.0,20,False,0,8,8,3
ucc,allreduce,8,8,0.219815,0.334666,0.220659,0.0347,0.0,20,False,0,8,8,3
ucc,barrier,0,0,0.09606,0.189791,0.09313,0.0,0.09606,20,False,0,8,8,3
