channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.074112,0.098531,0.076671,0.1029,0.0,20,False,0,8,8,4
ucc,scatter,64,64,0.072665,0.099057,0.074385,0.84,0.0,20,False,0,8,8,4
ucc,scatter,512,512,0.074557,0.092582,0.076002,6.5491,0.0,20,False,0,8,8,4
ucc,scatter,4096,4096,0.089932,0.112212,0.092947,43.4356,0.0,20,False,0,8,8,4
ucc,scatter,32768,32768,0.154436,0.185811,0.160456,202.3492,0.0,20,False,0,8,8,4
ucc,scatter,262144,262144,0.793972,0.840076,0.794315,314.8726,0.0,20,False,0,8,8,4
ucc,scatter,1048576,1048576,10.607472,10.842981,10.64181,94.2732,0.0,20,False,0,8,8,4
ucc,scatterv,8,4,0.072972,0.078435,0.073602,0.0523,0.0,20,False,0,8,8,4
ucc,scatterv,64,8,0.071807,0.074396,0.072094,0.1062,0.0,20,False,0,8,8,4
ucc,scatterv,512,64,0.072287,0.081966,0.073412,0.8443,0.0,20,False,0,8,8,4
ucc,scatterv,4096,512,0.09828,0.11072,0.098133,4.9683,0.0,20,False,0,8,8,4
ucc,scatterv,32768,4096,0.141764,0.174679,0.143945,27.5547,0.0,20,False,0,8,8,4
ucc,scatterv,262144,32768,0.477496,0.572197,0.488865,65.4456,0.0,20,False,0,8,8,4
ucc,scatterv,1048576,131072,1.919873,2.055275,1.91771,65.1085,0.0,20,False,0,8,8,4
ucc,gather,8,8,0.179825,0.256479,0.188721,0.0424,0.0,20,False,0,8,8,4
ucc,gather,64,64,0.141087,0.233297,0.134403,0.4326,0.0,20,False,0,8,8,4
ucc,gather,512,512,0.149002,0.240499,0.135055,3.277,0.0,20,False,0,8,8,4
ucc,gather,4096,4096,0.122096,0.20247,0.126378,31.9934,0.0,20,False,0,8,8,4
ucc,gather,32768,32768,0.155617,0.176093,0.15824,200.8142,0.0,20,False,0,8,8,4
ucc,gather,262144,262144,0.771976,0.832553,0.77193,323.8441,0.0,20,False,0,8,8,4
ucc,gather,1048576,1048576,3.226306,3.723152,3.260281,309.952,0.0,20,False,0,8,8,4
ucc,allgather,8,8,0.219231,0.332853,0.219399,0.0348,0.0,20,False,0,8,8,4
ucc,allgather,64,64,0.313061,0.415673,0.318763,0.195,0.0,20,False,0,8,8,4
ucc,allgather,512,512,0.450625,0.599887,0.44595,1.0836,0.0,20,False,0,8,8,4
ucc,allgather,4096,4096,0.549341,0.719394,0.541691,7.1108,0.0,20,False,0,8,8,4
ucc,allgather,32768,32768,0.468058,0.616204,0.474734,66.7652,0.0,20,False,0,8,8,4
ucc,allgather,262144,262144,1.367931,1.591215,1.375586,182.7578,0.0,20,False,0,8,8,4
ucc,allgather,1048576,1048576,5.293982,5.600073,5.273252,188.8937,0.0,20,False,0,8,8,4
ucc,reduce,8,8,0.096171,0.205577,0.098592,0.0793,0.0,20,False,0,8,8,4
ucc,broadcast,8,8,0.069142,0.0737,0.065945,0.1103,0.0,20,False,0,8,8,4
ucc,broadcast,64,64,0.071163,0.091283,0.072738,0.8577,0.0,20,False,0,8,8,4
ucc,broadcast,512,512,0.054411,0.088194,0.056103,8.9739,0.0,20,False,0,8,8,4
ucc,broadcast,4096,4096,0.053115,0.058771,0.053685,73.5433,0.0,20,False,0,8,8,4
ucc,broadcast,32768,32768,0.06784,0.084738,0.068877,460.6393,0.0,20,False,0,8,8,4
ucc,broadcast,262144,262144,0.106089,0.137087,0.108835,2356.512,0.0,20,False,0,8,8,4
ucc,broadcast,1048576,1048576,0.28919,0.302318,0.290114,3457.9343,0.0,20,False,0,8,8,4
ucc,allreduce,8,8,0.203023,0.293764,0.202691,0.0376,0.0,20,False,0,8,8,4
ucc,barrier,0,0,0.076332,0.190808,0.081782,0.0,0.076332,20,False,0,8,8,4
