world,iteration,com_init_t,barrier_latency_ms,msg_size_bytes,allreduce_latency_ms,allreduce_bandwidth_mbps,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
32,0,30783.400058746338,6.892585754394531,8,9.879064559936523,0.000772279043725474,10240,30859.446096420288,308.5944609642029,0.0051496513025520805,0.0009000000000000001,0.00604965130255208
32,0,30783.400058746338,6.892585754394531,64,9.966135025024414,0.006124255400588503,10240,30860.055589675903,308.60055589675903,0.0051497528849645145,0.0009000000000000001,0.006049752884964514
32,0,30783.400058746338,6.892585754394531,512,13.045191764831543,0.03742997870804434,10240,30881.608986854553,308.81608986854553,0.0051533451250120885,0.0009000000000000001,0.006053345125012088
32,0,30783.400058746338,6.892585754394531,4096,11.680030822753906,0.33443832976795074,10240,30872.05286026001,308.7205286026001,0.0051517524340609555,0.0009000000000000001,0.006051752434060955
32,0,30783.400058746338,6.892585754394531,32768,12.233924865722656,2.5543723983099733,10240,30875.93011856079,308.7593011856079,0.005152398645070172,0.0009000000000000001,0.006052398645070171
32,0,30783.400058746338,6.892585754394531,262144,9.535741806030273,26.217152801044108,10240,30857.042837142944,308.57042837142944,0.005149250758538103,0.0009000000000000001,0.006049250758538103
32,0,30783.400058746338,6.892585754394531,1048576,12.540721893310547,79.74022616141568,10240,30878.077697753906,308.78077697753906,0.00515275657565155,0.0009000000000000001,0.00605275657565155
32,1,30783.400058746338,7.502245903015137,8,10.723280906677246,0.0007114794993852373,10240,30865.965270996094,308.65965270996094,0.005150737833821107,0.0009000000000000001,0.006050737833821106
32,1,30783.400058746338,7.502245903015137,64,10.764336585998535,0.0056701270684335605,10240,30866.252660751343,308.6625266075134,0.005150785732209445,0.0009000000000000001,0.0060507857322094445
32,1,30783.400058746338,7.502245903015137,512,10.821199417114258,0.04512265518624112,10240,30866.650700569153,308.6665070056915,0.005150852072311759,0.0009000000000000001,0.006050852072311759
32,1,30783.400058746338,7.502245903015137,4096,11.570167541503906,0.3376139529516493,10240,30871.89347743988,308.7189347743988,0.005151725870204473,0.0009000000000000001,0.006051725870204473
32,1,30783.400058746338,7.502245903015137,32768,11.968827247619629,2.6109492060899306,10240,30874.68409538269,308.7468409538269,0.005152190974125147,0.0009000000000000001,0.006052190974125147
32,1,30783.400058746338,7.502245903015137,262144,11.59350872039795,21.563791085967175,10240,30872.05686569214,308.7205686569214,0.005151753101634312,0.0009000000000000001,0.006051753101634312
32,1,30783.400058746338,7.502245903015137,1048576,15.191936492919922,65.82439312236737,10240,30897.245860099792,308.9724586009979,0.005155951275765252,0.0009000000000000001,0.006055951275765252
32,2,30783.400058746338,6.037378311157227,8,10.609054565429688,0.0007191399086692316,10240,30863.700819015503,308.63700819015503,0.005150360424402857,0.0009000000000000001,0.006050360424402857
32,2,30783.400058746338,6.037378311157227,64,13.657045364379883,0.004469133302375274,10240,30885.036754608154,308.85036754608154,0.0051539164207802775,0.0009000000000000001,0.006053916420780277
32,2,30783.400058746338,6.037378311157227,512,11.557698249816895,0.0422472744525698,10240,30870.341324806213,308.70341324806213,0.005151467177581478,0.0009000000000000001,0.006051467177581478
32,2,30783.400058746338,6.037378311157227,4096,11.875700950622559,0.328927952652363,10240,30872.567343711853,308.72567343711853,0.005151838181474424,0.0009000000000000001,0.0060518381814744235
32,2,30783.400058746338,6.037378311157227,32768,11.832118034362793,2.6411163165583598,10240,30872.262263298035,308.72262263298035,0.005151787334637094,0.0009000000000000001,0.0060517873346370935
32,2,30783.400058746338,6.037378311157227,262144,10.625147819519043,23.529084418076028,10240,30863.81347179413,308.6381347179413,0.005150379199903512,0.0009000000000000001,0.006050379199903512
32,2,30783.400058746338,6.037378311157227,1048576,33.687710762023926,29.684415395993533,10240,31025.251412391663,310.2525141239166,0.005177285577149081,0.0009000000000000001,0.006077285577149081
32,3,30783.400058746338,4.950666427612305,8,10.65685749053955,0.0007159140992570154,10240,30862.948727607727,308.62948727607727,0.005150235075584197,0.0009000000000000001,0.006050235075584197
32,3,30783.400058746338,4.950666427612305,64,11.489248275756836,0.005312371600393447,10240,30868.775463104248,308.6877546310425,0.005151206200109196,0.0009000000000000001,0.006051206200109196
32,3,30783.400058746338,4.950666427612305,512,15.174031257629395,0.03217874286073424,10240,30894.568943977356,308.94568943977356,0.005155505122185875,0.0009000000000000001,0.006055505122185874
32,3,30783.400058746338,4.950666427612305,4096,42.27926731109619,0.09239162001690612,10240,31084.305596351624,310.84305596351624,0.005187127960827136,0.0009000000000000001,0.006087127960827136
32,3,30783.400058746338,4.950666427612305,32768,10.413479804992676,3.0009180970435443,10240,30861.2450838089,308.612450838089,0.005149951134383178,0.0009000000000000001,0.006049951134383178
32,3,30783.400058746338,4.950666427612305,262144,11.714649200439453,21.340801224386787,10240,30870.353269577026,308.70353269577026,0.005151469168380595,0.0009000000000000001,0.0060514691683805945
32,3,30783.400058746338,4.950666427612305,1048576,12.159538269042969,82.23996486329625,10240,30873.46749305725,308.7346749305725,0.005151988206665373,0.0009000000000000001,0.006051988206665373
32,4,30783.400058746338,5.021357536315918,8,13.514208793640137,0.0005645461490013708,10240,30883.020877838135,308.83020877838135,0.005153580440646649,0.0009000000000000001,0.006053580440646649
