world,iteration,com_init_t,barrier_latency_ms,msg_size_bytes,allreduce_latency_ms,allreduce_bandwidth_mbps,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
16,0,15398.790836334229,4.044461250305176,8,7.036495208740234,0.0010842606020356992,10240,15452.090764045715,154.52090764045715,0.0025785536113712075,0.0005,0.0030785536113712075
16,0,15398.790836334229,4.044461250305176,64,5.760669708251953,0.010595149408161576,10240,15443.159985542297,154.43159985542297,0.0025770651453103782,0.0005,0.0030770651453103782
16,0,15398.790836334229,4.044461250305176,512,5.925631523132324,0.08240155468558254,10240,15444.31471824646,154.4431471824646,0.002577257601145983,0.0005,0.003077257601145983
16,0,15398.790836334229,4.044461250305176,4096,7.612490653991699,0.5131369189861287,10240,15456.122732162476,154.56122732162476,0.0025792256074013233,0.0005,0.0030792256074013234
16,0,15398.790836334229,4.044461250305176,32768,8.117246627807617,3.8498275872197194,10240,15459.656023979187,154.59656023979187,0.0025798144905485394,0.0005,0.0030798144905485395
16,0,15398.790836334229,4.044461250305176,262144,9.218168258666992,27.120355474630014,10240,15467.362475395203,154.67362475395203,0.0025810989016866923,0.0005,0.0030810989016866923
16,0,15398.790836334229,4.044461250305176,1048576,9.660124778747559,103.51833158511754,10240,15470.456171035767,154.70456171035767,0.0025816145186580183,0.0005,0.0030816145186580183
16,1,15398.790836334229,4.2885541915893555,8,8.368730545043945,0.0009116549386057378,10240,15461.660504341125,154.61660504341125,0.0025801485712770226,0.0005,0.0030801485712770226
16,1,15398.790836334229,4.2885541915893555,64,9.375214576721191,0.0065102676584652555,10240,15468.705892562866,154.68705892562866,0.0025813228049957754,0.0005,0.0030813228049957754
16,1,15398.790836334229,4.2885541915893555,512,8.999872207641602,0.05425424258640148,10240,15466.078495979309,154.6607849597931,0.0025808849046893836,0.0005,0.0030808849046893836
16,1,15398.790836334229,4.2885541915893555,4096,14.643502235412598,0.26675654069649113,10240,15505.583906173706,155.05583906173706,0.002587469152890253,0.0005,0.003087469152890253
16,1,15398.790836334229,4.2885541915893555,32768,8.1557035446167,3.831674340422422,10240,15460.169315338135,154.60169315338135,0.002579900039279461,0.0005,0.003079900039279461
16,1,15398.790836334229,4.2885541915893555,262144,13.123226165771484,19.050193667473312,10240,15494.941973686218,154.94941973686218,0.002585695493928361,0.0005,0.003085695493928361
16,1,15398.790836334229,4.2885541915893555,1048576,12.017226219177246,83.21387829116398,10240,15487.199974060059,154.8719997406006,0.002584405158076668,0.0005,0.003084405158076668
16,2,15398.790836334229,3.9937496185302734,8,12.333440780639648,0.0006185941674302439,10240,15489.118671417236,154.89118671417236,0.0025847249416090967,0.0005,0.0030847249416090967
16,2,15398.790836334229,3.9937496185302734,64,8.403420448303223,0.007263132509610883,10240,15461.608529090881,154.6160852909088,0.00258013990871799,0.0005,0.00308013990871799
16,2,15398.790836334229,3.9937496185302734,512,9.717297554016113,0.05024866710994104,10240,15470.805668830872,154.70805668830872,0.002581672768407035,0.0005,0.003081672768407035
16,2,15398.790836334229,3.9937496185302734,4096,9.578776359558105,0.40780260999644063,10240,15469.836020469666,154.69836020469666,0.002581511160023618,0.0005,0.003081511160023618
16,2,15398.790836334229,3.9937496185302734,32768,10.912013053894043,2.8638162221450214,10240,15479.168677330017,154.79168677330017,0.002583066605944562,0.0005,0.003083066605944562
16,2,15398.790836334229,3.9937496185302734,262144,8.871197700500488,28.181087654702555,10240,15464.882969856262,154.64882969856262,0.002580685649937034,0.0005,0.003080685649937034
16,2,15398.790836334229,3.9937496185302734,1048576,8.666610717773438,115.3853602711387,10240,15463.450860977173,154.63450860977173,0.0025804469646464826,0.0005,0.0030804469646464826
16,3,15398.790836334229,4.288482666015625,8,28.789997100830078,0.0002650015734468423,10240,15604.609298706055,156.04609298706055,0.0026039734179874423,0.0005,0.0031039734179874423
16,3,15398.790836334229,4.288482666015625,64,7.589578628540039,0.008041969025853675,10240,15456.206369400024,154.56206369400024,0.002579239546968794,0.0005,0.003079239546968794
16,3,15398.790836334229,4.288482666015625,512,9.261775016784668,0.052720050866611586,10240,15467.911744117737,154.67911744117737,0.002581190446656871,0.0005,0.003081190446656871
16,3,15398.790836334229,4.288482666015625,4096,7.629990577697754,0.5119600031247559,10240,15456.489253044128,154.56489253044128,0.002579286694337106,0.0005,0.003079286694337106
16,3,15398.790836334229,4.288482666015625,32768,7.174515724182129,4.355694683986827,10240,15453.300929069519,154.5330092906952,0.00257875530594523,0.0005,0.00307875530594523
16,3,15398.790836334229,4.288482666015625,262144,9.576797485351562,26.10476000796654,10240,15470.116901397705,154.70116901397705,0.0025815579736052515,0.0005,0.0030815579736052515
16,3,15398.790836334229,4.288482666015625,1048576,9.407591819763184,106.29712886769069,10240,15468.932461738586,154.68932461738586,0.002581360566600585,0.0005,0.003081360566600585
16,4,15398.790836334229,3.011155128479004,8,7.935047149658203,0.0009614806802475813,10240,15457.347321510315,154.57347321510315,0.00257942970603416,0.0005,0.00307942970603416
16,4,15398.790836334229,3.011155128479004,64,8.749246597290039,0.006976047088317846,10240,15463.046717643738,154.63046717643738,0.0025803796072895293,0.0005,0.0030803796072895293
16,4,15398.790836334229,3.011155128479004,512,6.977486610412598,0.06997953235357432,10240,15450.644397735596,154.50644397735596,0.002578312549837399,0.0005,0.003078312549837399
16,4,15398.790836334229,3.011155128479004,4096,7.4524641036987305,0.5241554934912454,10240,15453.969240188599,154.539692401886,0.0025788666913545135,0.0005,0.0030788666913545135
16,4,15398.790836334229,3.011155128479004,32768,8.156943321228027,3.831091962926048,10240,15458.900594711304,154.58900594711304,0.002579688585418749,0.0005,0.003079688585418749
16,4,15398.790836334229,3.011155128479004,262144,6.680464744567871,37.422546119008274,10240,15448.565244674683,154.48565244674683,0.0025779660236341954,0.0005,0.0030779660236341954
16,4,15398.790836334229,3.011155128479004,1048576,12.057042121887207,82.93908156667175,10240,15486.201286315918,154.86201286315918,0.0025842387097864154,0.0005,0.0030842387097864154
