world,iteration,com_init_t,barrier_latency_ms,msg_size_bytes,allreduce_latency_ms,allreduce_bandwidth_mbps,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
16,0,15413.546800613403,6.098175048828125,8,7.804346084594727,0.0009775828043184721,10240,15474.275398254395,154.74275398254395,0.0025822510578008655,0.0005,0.0030822510578008655
16,0,15413.546800613403,6.098175048828125,64,8.713340759277344,0.007004793905829302,10240,15480.638360977173,154.80638360977173,0.0025833115537089828,0.0005,0.0030833115537089828
16,0,15413.546800613403,6.098175048828125,512,8.7355375289917,0.05589595927892029,10240,15480.793738365173,154.80793738365173,0.0025833374499921085,0.0005,0.0030833374499921085
16,0,15413.546800613403,6.098175048828125,4096,10.505533218383789,0.37182786621095965,10240,15493.183708190918,154.93183708190918,0.002585402449093056,0.0005,0.003085402449093056
16,0,15413.546800613403,6.098175048828125,32768,8.726644515991211,3.580986935211545,10240,15480.73148727417,154.8073148727417,0.0025833270747895242,0.0005,0.0030833270747895243
16,0,15413.546800613403,6.098175048828125,262144,10.144996643066406,24.642689277858207,10240,15490.659952163696,154.90659952163696,0.002584981822247267,0.0005,0.003084981822247267
16,0,15413.546800613403,6.098175048828125,1048576,8.672928810119629,115.30130384942092,10240,15480.355477333069,154.8035547733307,0.002583264406340671,0.0005,0.003083264406340671
16,1,15413.546800613403,4.184389114379883,8,11.317801475524902,0.0006741057039875458,10240,15496.955800056458,154.96955800056458,0.00258603113232801,0.0005,0.00308603113232801
16,1,15413.546800613403,4.184389114379883,64,9.462666511535645,0.006450101160766252,10240,15483.969855308533,154.83969855308533,0.0025838668038747075,0.0005,0.0030838668038747075
16,1,15413.546800613403,4.184389114379883,512,9.55355167388916,0.0511099187681711,10240,15484.606051445007,154.84606051445007,0.002583972836776185,0.0005,0.003083972836776185
16,1,15413.546800613403,4.184389114379883,4096,8.176875114440918,0.4777191708726597,10240,15474.96931552887,154.7496931552887,0.0025823667109112504,0.0005,0.0030823667109112505
