world,iteration,com_init_t,barrier_latency_ms,msg_size_bytes,allreduce_latency_ms,allreduce_bandwidth_mbps,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
4,0,3133.754014968872,2.941775321960449,8,4.176616668701172,0.0018266925448110515,10240,3165.9321069717407,31.659321069717407,0.0005284564064726592,0.0002,0.0007284564064726592
4,0,3133.754014968872,2.941775321960449,64,4.29837703704834,0.014199581777942945,10240,3166.784429550171,31.66784429550171,0.0005285984605198384,0.0002,0.0007285984605198384
4,0,3133.754014968872,2.941775321960449,512,5.12850284576416,0.09520931638037237,10240,3172.5953102111816,31.725953102111816,0.0005295669425669671,0.0002,0.000729566942566967
4,0,3133.754014968872,2.941775321960449,4096,3.92000675201416,0.9964906305309061,10240,3164.1358375549316,31.641358375549316,0.0005281570276377679,0.0002,0.0007281570276377678
4,0,3133.754014968872,2.941775321960449,32768,4.952383041381836,6.31009349213838,10240,3171.3624715805054,31.713624715805054,0.0005293614690509081,0.0002,0.0007293614690509081
4,0,3133.754014968872,2.941775321960449,262144,4.712700843811035,53.048136999468795,10240,3169.6846961975098,31.696846961975098,0.0005290818392611504,0.0002,0.0007290818392611504
4,0,3133.754014968872,2.941775321960449,1048576,5.01856803894043,199.26002641405455,10240,3171.8257665634155,31.718257665634155,0.0005294386850358249,0.0002,0.0007294386850358248
4,1,3133.754014968872,1.900625228881836,8,4.101729393005371,0.0018600433622608826,10240,3164.3667459487915,31.643667459487915,0.0005281955124470473,0.0002,0.0007281955124470473
4,1,3133.754014968872,1.900625228881836,64,4.086828231811523,0.014934602774569171,10240,3164.2624378204346,31.642624378204346,0.0005281781277242184,0.0002,0.0007281781277242184
4,1,3133.754014968872,1.900625228881836,512,4.983210563659668,0.09798527350235156,10240,3170.5371141433716,31.705371141433716,0.0005292239092029333,0.0002,0.0007292239092029333
4,1,3133.754014968872,1.900625228881836,4096,4.096436500549316,0.953572696531775,10240,3164.329695701599,31.64329695701599,0.0005281893373934984,0.0002,0.0007281893373934984
4,1,3133.754014968872,1.900625228881836,32768,4.064655303955078,7.688228807395415,10240,3164.1072273254395,31.641072273254395,0.0005281522592566491,0.0002,0.0007281522592566491
4,1,3133.754014968872,1.900625228881836,262144,4.168605804443359,59.97208940541282,10240,3164.8348808288574,31.648348808288574,0.0005282735350831033,0.0002,0.0007282735350831032
4,1,3133.754014968872,1.900625228881836,1048576,4.817390441894531,207.5812645999129,10240,3169.3763732910156,31.693763732910156,0.0005290304520072938,0.0002,0.0007290304520072938
4,2,3133.754014968872,1.9805669784545898,8,5.864071846008301,0.0013010404257654793,10240,3176.7830848693848,31.767830848693848,0.0005302649064059258,0.0002,0.0007302649064059258
4,2,3133.754014968872,1.9805669784545898,64,4.087686538696289,0.014931466899970837,10240,3164.3483877182007,31.643483877182007,0.0005281924527358294,0.0002,0.0007281924527358294
4,2,3133.754014968872,1.9805669784545898,512,4.435110092163086,0.1100945049510273,10240,3166.7803525924683,31.667803525924683,0.000528597781025529,0.0002,0.000728597781025529
4,2,3133.754014968872,1.9805669784545898,4096,5.017638206481934,0.778503718134518,10240,3170.8580493927,31.708580493927002,0.0005292773985181332,0.0002,0.0007292773985181332
4,2,3133.754014968872,1.9805669784545898,32768,5.698823928833008,5.483587559512355,10240,3175.6263494491577,31.756263494491577,0.0005300721167836428,0.0002,0.0007300721167836428
4,2,3133.754014968872,1.9805669784545898,262144,6.095647811889648,41.01286815035006,10240,3178.404116630554,31.784041166305542,0.0005305350789064646,0.0002,0.0007305350789064646
