world,iteration,com_init_t,barrier_latency_ms,msg_size_bytes,allreduce_latency_ms,allreduce_bandwidth_mbps,lambda_memory_mb,lambda_duration_ms,lambda_gb_seconds,lambda_cost_usd,step_fn_cost_usd,total_cost_usd
2,0,1045.030117034912,0.012564659118652344,8,0.020742416381835938,0.367816091954023,10240,1045.1878786087036,10.451878786087036,0.00017459832816407682,0.00015000000000000001,0.0003245983281640768
2,0,1045.030117034912,0.012564659118652344,64,0.01850128173828125,3.2989690721649487,10240,1045.1721906661987,10.451721906661987,0.00017459571350176336,0.00015000000000000001,0.0003245957135017634
2,0,1045.030117034912,0.012564659118652344,512,0.018739700317382812,26.055979643765905,10240,1045.1738595962524,10.451738595962524,0.00017459599165732862,0.00015000000000000001,0.00032459599165732863
2,0,1045.030117034912,0.012564659118652344,4096,0.021266937255859375,183.67713004484304,10240,1045.1915502548218,10.451915502548218,0.0001745989401063204,0.00015000000000000001,0.0003245989401063204
2,0,1045.030117034912,0.012564659118652344,32768,0.04436969757080078,704.3095110155831,10240,1045.3532695770264,10.453532695770264,0.00017462589338059428,0.00015000000000000001,0.00032462589338059426
2,0,1045.030117034912,0.012564659118652344,262144,0.2768278121948242,903.088450607183,10240,1046.9804763793945,10.469804763793945,0.00017489709505672457,0.00015000000000000001,0.0003248970950567246
2,0,1045.030117034912,0.012564659118652344,1048576,0.9326934814453125,1072.1635991820042,10240,1051.571536064148,10.51571536064148,0.00017566227320120337,0.00015000000000000001,0.0003256622732012034
2,1,1045.030117034912,0.0050067901611328125,8,0.020360946655273438,0.37470725995316156,10240,1045.1776504516602,10.451776504516602,0.00017459662346782685,0.00015000000000000001,0.00032459662346782687
2,1,1045.030117034912,0.0050067901611328125,64,0.0247955322265625,2.4615384615384617,10240,1045.2086925506592,10.452086925506592,0.00017460179716134074,0.00015000000000000001,0.0003246017971613407
2,1,1045.030117034912,0.0050067901611328125,512,0.020360946655273438,23.98126463700234,10240,1045.1776504516602,10.451776504516602,0.00017459662346782685,0.00015000000000000001,0.00032459662346782687
2,1,1045.030117034912,0.0050067901611328125,4096,0.026035308837890625,150.03663003663004,10240,1045.2173709869385,10.452173709869385,0.00017460324357028008,0.00015000000000000001,0.00032460324357028007
2,1,1045.030117034912,0.0050067901611328125,32768,0.06954669952392578,449.3383613301337,10240,1045.5219507217407,10.455219507217407,0.00017465400696094037,0.00015000000000000001,0.00032465400696094035
2,1,1045.030117034912,0.0050067901611328125,262144,0.2298116683959961,1087.8472870629735,10240,1046.6438055038452,10.466438055038452,0.00017484098313190938,0.00015000000000000001,0.0003248409831319094
2,1,1045.030117034912,0.0050067901611328125,1048576,1.2296676635742188,813.2278579184116,10240,1053.6427974700928,10.536427974700928,0.00017600748412594796,0.00015000000000000001,0.000326007484125948
2,2,1045.030117034912,0.004887580871582031,8,0.021409988403320312,0.35634743875278396,10240,1045.184874534607,10.45184874534607,0.00017459782748405935,0.00015000000000000001,0.0003245978274840594
2,2,1045.030117034912,0.004887580871582031,64,0.02028942108154297,3.008225616921269,10240,1045.1770305633545,10.451770305633545,0.0001745965201529026,0.00015000000000000001,0.00032459652015290265
2,2,1045.030117034912,0.004887580871582031,512,0.020194053649902344,24.179456906729634,10240,1045.176362991333,10.45176362991333,0.0001745964088906765,0.00015000000000000001,0.00032459640889067655
