scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,16,284375,4550000,0,179.88263070583344,5053413,24.598121643066406,2878.122091293335,75.71649551391602,145.53332328796387
s,16,284375,4550000,1,143.12534034252167,5053413,18.5391902923584,2878.122091293335,75.71649551391602,6.731748580932617
s,16,284375,4550000,2,125.64855813980103,5053413,30.4720401763916,2878.122091293335,75.71649551391602,4.329442977905273
s,16,284375,4550000,3,135.02812385559082,5053413,15.876293182373047,2878.122091293335,75.71649551391602,16.6013240814209
s,16,284375,4550000,4,123.79822134971619,5053413,16.915082931518555,2878.122091293335,75.71649551391602,7.531881332397461
s,16,284375,4550000,5,120.8736002445221,5053413,18.818378448486328,2878.122091293335,75.71649551391602,5.865335464477539
s,16,284375,4550000,6,120.88117003440857,5053413,16.265869140625,2878.122091293335,75.71649551391602,7.184505462646484
s,16,284375,4550000,7,118.81454288959503,5053413,15.858888626098633,2878.122091293335,75.71649551391602,5.7373046875
s,16,284375,4550000,8,120.20358443260193,5053413,15.494108200073242,2878.122091293335,75.71649551391602,7.31658935546875
s,16,284375,4550000,9,131.5695196390152,5053413,17.110586166381836,2878.122091293335,75.71649551391602,15.700578689575195
