scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,1,4550000,4550000,0,1748.3298778533936,5056602,0.21505355834960938,1748.3298778533936,0.3845691680908203,0.030040740966796875
s,1,4550000,4550000,1,1775.7434844970703,5056602,0.13828277587890625,1775.7434844970703,0.3845691680908203,0.02574920654296875
s,1,4550000,4550000,2,1760.9069347381592,5056602,0.14591217041015625,1775.7434844970703,0.3845691680908203,0.024557113647460938
s,1,4550000,4550000,3,1760.3652477264404,5056602,0.1437664031982422,1775.7434844970703,0.3845691680908203,0.028133392333984375
s,1,4550000,4550000,4,1759.5055103302002,5056602,0.14281272888183594,1775.7434844970703,0.3845691680908203,0.0209808349609375
s,1,4550000,4550000,5,1767.3232555389404,5056602,0.14543533325195312,1775.7434844970703,0.3845691680908203,0.021696090698242188
s,1,4550000,4550000,6,1766.1750316619873,5056602,0.16117095947265625,1775.7434844970703,0.3845691680908203,0.022172927856445312
s,1,4550000,4550000,7,1766.7279243469238,5056602,0.15544891357421875,1775.7434844970703,0.3845691680908203,0.023126602172851562
s,1,4550000,4550000,8,1767.9314613342285,5056602,0.14328956604003906,1775.7434844970703,0.3845691680908203,0.02288818359375
s,1,4550000,4550000,9,1761.132001876831,5056602,0.1342296600341797,1775.7434844970703,0.3845691680908203,0.021219253540039062
