scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,64,71093,4550000,0,123.27946349978447,5058011,47.54233360290527,7889.885663986206,643.0695056915283,1019.5467472076416
s,64,71093,4550000,1,150.08675307035446,5058011,47.48654365539551,9605.552196502686,643.0695056915283,26.279211044311523
s,64,71093,4550000,2,117.63588339090347,5058011,56.17809295654297,9605.552196502686,643.0695056915283,27.065277099609375
s,64,71093,4550000,3,101.59105807542801,5058011,46.41389846801758,9605.552196502686,643.0695056915283,22.92490005493164
s,64,71093,4550000,4,126.19855627417564,5058011,79.21242713928223,9605.552196502686,643.0695056915283,19.79970932006836
s,64,71093,4550000,5,158.97679701447487,5058011,50.84848403930664,10174.515008926392,643.0695056915283,43.212890625
s,64,71093,4550000,6,137.18300312757492,5058011,30.803203582763672,10174.515008926392,643.0695056915283,34.46364402770996
s,64,71093,4550000,7,137.2755914926529,5058011,50.878286361694336,10174.515008926392,643.0695056915283,24.044036865234375
s,64,71093,4550000,8,122.28306382894516,5058011,62.912940979003906,10174.515008926392,643.0695056915283,27.554035186767578
s,64,71093,4550000,9,120.04415318369865,5058011,52.848100662231445,10174.515008926392,643.0695056915283,28.983592987060547
