channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
fmi-direct-redis,scatter,8,8,0.000778,0.002379,0.000934,9.8127,0.0,20,False,0,1,1,1
fmi-direct-redis,scatter,64,64,0.001346,0.001769,0.001286,45.3624,0.0,20,False,0,1,1,1
fmi-direct-redis,scatter,512,512,0.000758,0.001021,0.000786,644.1705,0.0,20,False,0,1,1,1
fmi-direct-redis,scatter,4096,4096,0.000733,0.000966,0.000759,5329.1269,0.0,20,False,0,1,1,1
fmi-direct-redis,scatter,32768,32768,0.000742,0.000884,0.000754,42144.3019,0.0,20,False,0,1,1,1
fmi-direct-redis,scatter,262144,262144,0.00079,0.00093,0.000797,316455.6956,0.0,20,False,0,1,1,1
fmi-direct-redis,scatter,1048576,1048576,0.000792,0.001701,0.001025,1261829.6589,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,8,8,0.000761,0.000979,0.000783,10.0321,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,64,64,0.000742,0.00118,0.000768,82.2576,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,512,512,0.000744,0.001107,0.000773,656.292,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,4096,4096,0.000744,0.001722,0.000805,5250.336,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,32768,32768,0.000775,0.001725,0.000847,40348.6119,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,262144,262144,0.000761,0.00124,0.000802,328515.1106,0.0,20,False,0,1,1,1
fmi-direct-redis,scatterv,1048576,1048576,0.000745,0.001051,0.000773,1342281.877,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,8,8,0.004556,0.008021,0.004973,1.6748,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,64,64,0.004541,0.00784,0.004906,13.4424,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,512,512,0.004645,0.008298,0.005001,105.1198,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,4096,4096,0.004786,0.008535,0.00522,816.0974,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,32768,32768,0.026485,0.045051,0.02539,1179.9132,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,262144,262144,0.016852,0.023951,0.017269,14834.5943,0.0,20,False,0,1,1,1
fmi-direct-redis,gather,1048576,1048576,0.066168,0.079448,0.068163,15112.9314,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,8,8,0.00472,0.005214,0.004756,1.6164,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,64,64,0.004684,0.005161,0.004704,13.0306,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,512,512,0.00467,0.005219,0.004715,104.557,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,4096,4096,0.004823,0.005505,0.004893,809.9212,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,32768,32768,0.007242,0.02862,0.008438,4314.8084,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,262144,262144,0.016794,0.021167,0.017238,14885.8257,0.0,20,False,0,1,1,1
fmi-direct-redis,allgather,1048576,1048576,0.066779,0.071702,0.067259,14974.7675,0.0,20,False,0,1,1,1
fmi-direct-redis,reduce,8,8,0.007551,0.008414,0.007646,1.0104,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,8,8,0.003758,0.004142,0.003782,2.0299,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,64,64,0.003717,0.004588,0.003787,16.4228,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,512,512,0.003755,0.003989,0.003768,130.035,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,4096,4096,0.003746,0.004077,0.003765,1042.779,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,32768,32768,0.003765,0.004544,0.003823,8300.1328,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,262144,262144,0.003726,0.003963,0.003737,67087.0791,0.0,20,False,0,1,1,1
fmi-direct-redis,broadcast,1048576,1048576,0.003739,0.004444,0.003789,267451.1901,0.0,20,False,0,1,1,1
fmi-direct-redis,allreduce,8,8,0.008284,0.00917,0.008359,0.921,0.0,20,False,0,1,1,1
fmi-direct-redis,barrier,0,0,0.00065,0.000844,0.000654,0.0,0.00065,20,False,0,1,1,1
