scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,32,142187,4550000,0,135.3112906217575,5056177,37.45412826538086,4329.96129989624,1289.5820140838623,507.19308853149414
s,32,142187,4550000,1,98.62333536148071,5056177,32.09424018859863,4329.96129989624,1289.5820140838623,19.422531127929688
s,32,142187,4550000,2,132.51854479312897,5056177,34.93833541870117,4329.96129989624,1289.5820140838623,25.206327438354492
s,32,142187,4550000,3,98.91829639673233,5056177,19.134044647216797,4329.96129989624,1289.5820140838623,24.260520935058594
s,32,142187,4550000,4,100.43595731258392,5056177,44.245243072509766,4329.96129989624,1289.5820140838623,45.5937385559082
s,32,142187,4550000,5,105.8649867773056,5056177,29.75773811340332,4329.96129989624,1289.5820140838623,41.005611419677734
s,32,142187,4550000,6,116.78844690322876,5056177,48.80666732788086,4329.96129989624,1289.5820140838623,17.940282821655273
s,32,142187,4550000,7,149.35199171304703,5056177,32.03630447387695,4779.263734817505,1289.5820140838623,50.78721046447754
s,32,142187,4550000,8,120.02979964017868,5056177,24.16229248046875,4779.263734817505,1289.5820140838623,29.715776443481445
s,32,142187,4550000,9,105.9340387582779,5056177,25.35867691040039,4779.263734817505,1289.5820140838623,34.60216522216797
