scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,16,284375,4550000,0,174.55238103866577,5053413,13.498544692993164,2792.8380966186523,2024.904727935791,177.0927906036377
s,16,284375,4550000,1,140.33374190330505,5053413,8.821249008178711,2792.8380966186523,2024.904727935791,22.348880767822266
s,16,284375,4550000,2,133.45564901828766,5053413,8.690118789672852,2792.8380966186523,2024.904727935791,19.319534301757812
s,16,284375,4550000,3,123.1299638748169,5053413,9.185791015625,2792.8380966186523,2024.904727935791,7.09843635559082
s,16,284375,4550000,4,121.14068865776062,5053413,11.880159378051758,2792.8380966186523,2024.904727935791,8.823394775390625
s,16,284375,4550000,5,123.09257686138153,5053413,9.65571403503418,2792.8380966186523,2024.904727935791,6.788492202758789
s,16,284375,4550000,6,122.2061812877655,5053413,13.30423355102539,2792.8380966186523,2024.904727935791,10.37287712097168
s,16,284375,4550000,7,143.85110139846802,5053413,13.844966888427734,2792.8380966186523,2024.904727935791,27.147531509399414
s,16,284375,4550000,8,119.68505382537842,5053413,10.347843170166016,2792.8380966186523,2024.904727935791,6.963014602661133
s,16,284375,4550000,9,118.5038685798645,5053413,10.149240493774414,2792.8380966186523,2024.904727935791,5.290508270263672
