scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,8,568750,4550000,0,279.8827588558197,5053674,9.878873825073242,2239.0620708465576,19.49167251586914,80.22117614746094
s,8,568750,4550000,1,248.83121252059937,5053674,19.058704376220703,2239.0620708465576,19.49167251586914,5.228757858276367
s,8,568750,4550000,2,252.07507610321045,5053674,12.021780014038086,2239.0620708465576,19.49167251586914,4.051446914672852
s,8,568750,4550000,3,252.6421844959259,5053674,9.116649627685547,2239.0620708465576,19.49167251586914,12.362241744995117
s,8,568750,4550000,4,266.8703496456146,5053674,10.681390762329102,2239.0620708465576,19.49167251586914,2.7277469635009766
s,8,568750,4550000,5,254.1329562664032,5053674,10.77580451965332,2239.0620708465576,19.49167251586914,10.158777236938477
s,8,568750,4550000,6,244.73872780799866,5053674,11.065244674682617,2239.0620708465576,19.49167251586914,4.777431488037109
s,8,568750,4550000,7,249.46841597557068,5053674,9.779691696166992,2239.0620708465576,19.49167251586914,14.01376724243164
s,8,568750,4550000,8,245.72902917861938,5053674,9.863138198852539,2239.0620708465576,19.49167251586914,3.2911300659179688
s,8,568750,4550000,9,247.85426259040833,5053674,9.540557861328125,2239.0620708465576,19.49167251586914,15.264511108398438
