channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
fmi-direct-redis,scatter,8,8,0.070355,0.083355,0.070123,0.1084,0.0,20,False,0,16,16,1
fmi-direct-redis,scatter,64,64,0.060978,0.066972,0.061407,1.0009,0.0,20,False,0,16,16,1
fmi-direct-redis,scatter,512,512,0.063328,0.171131,0.079177,7.7104,0.0,20,False,0,16,16,1
fmi-direct-redis,scatter,4096,4096,0.082321,0.202572,0.105168,47.4514,0.0,20,False,0,16,16,1
fmi-direct-redis,scatter,32768,32768,0.266083,0.361746,0.273371,117.4446,0.0,20,False,0,16,16,1
fmi-direct-redis,scatter,262144,262144,1.71336,3.098992,1.836162,145.9121,0.0,20,False,0,16,16,1
fmi-direct-redis,scatter,1048576,1048576,25.830747,27.669912,25.931675,38.7136,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,8,4,0.059751,0.088719,0.061245,0.0638,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,64,4,0.069317,0.088309,0.069374,0.055,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,512,32,0.069819,0.081218,0.069812,0.4371,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,4096,256,0.076711,0.085479,0.07815,3.1826,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,32768,2048,0.180585,0.216433,0.184135,10.8155,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,262144,16384,0.947873,1.033143,0.960304,16.4843,0.0,20,False,0,16,16,1
fmi-direct-redis,scatterv,1048576,65536,9.647239,12.028655,10.109413,6.4785,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,8,8,1.962822,2.282373,1.982153,0.0039,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,64,64,1.922634,2.187254,1.968548,0.0317,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,512,512,1.930279,2.41493,1.969814,0.253,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,4096,4096,1.912321,2.112688,1.952833,2.0427,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,32768,32768,1.956946,2.071994,1.962221,15.9688,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,262144,262144,2.53312,230.574871,14.019873,98.6925,0.0,20,False,0,16,16,1
fmi-direct-redis,gather,1048576,1048576,12.694959,223.815998,34.868152,78.7714,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,8,8,2.499268,2.911092,2.48623,0.0031,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,64,64,2.467573,2.855083,2.508225,0.0247,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,512,512,2.655456,3.016456,2.633444,0.1839,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,4096,4096,2.369529,2.755027,2.344978,1.6485,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,32768,32768,2.386512,3.040701,2.383024,13.0944,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,262144,262144,12.023218,12.812,11.998469,20.7931,0.0,20,False,0,16,16,1
fmi-direct-redis,allgather,1048576,1048576,43.681359,50.038346,44.28394,22.8931,0.0,20,False,0,16,16,1
fmi-direct-redis,reduce,8,8,1.937622,2.050915,1.899888,0.0039,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,8,8,0.051484,0.057498,0.052141,0.1482,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,64,64,0.048629,0.057069,0.046698,1.2551,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,512,512,0.05145,0.05604,0.051483,9.4903,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,4096,4096,0.050182,0.067403,0.048371,77.8417,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,32768,32768,0.077865,0.08821,0.077615,401.3331,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,262144,262144,0.228198,0.266516,0.231073,1095.5398,0.0,20,False,0,16,16,1
fmi-direct-redis,broadcast,1048576,1048576,0.718187,0.844741,0.741096,1392.396,0.0,20,False,0,16,16,1
fmi-direct-redis,allreduce,8,8,2.545754,3.019074,2.595774,0.003,0.0,20,False,0,16,16,1
fmi-direct-redis,barrier,0,0,1.225245,1.676487,1.273384,0.0,1.225245,20,False,0,16,16,1
