channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
fmi-direct-redis,scatter,8,8,0.072611,0.101092,0.074127,0.1051,0.0,20,False,0,8,8,1
fmi-direct-redis,scatter,64,64,0.07292,0.091297,0.073215,0.837,0.0,20,False,0,8,8,1
fmi-direct-redis,scatter,512,512,0.082312,0.138781,0.089271,5.9321,0.0,20,False,0,8,8,1
fmi-direct-redis,scatter,4096,4096,0.099889,0.127851,0.102113,39.1057,0.0,20,False,0,8,8,1
fmi-direct-redis,scatter,32768,32768,0.24171,0.2885,0.246055,129.2872,0.0,20,False,0,8,8,1
fmi-direct-redis,scatter,262144,262144,1.233614,1.8402,1.261326,202.6566,0.0,20,False,0,8,8,1
fmi-direct-redis,scatter,1048576,1048576,11.421582,12.90143,11.514478,87.5535,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,8,4,0.07079,0.097927,0.073753,0.0539,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,64,8,0.070089,0.084806,0.071843,0.1089,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,512,64,0.074972,0.087104,0.075954,0.8141,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,4096,512,0.087279,0.100477,0.088763,5.5945,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,32768,4096,0.16558,0.267444,0.17356,23.5913,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,262144,32768,0.654714,0.696143,0.659198,47.7308,0.0,20,False,0,8,8,1
fmi-direct-redis,scatterv,1048576,131072,2.881571,5.676101,3.139238,43.3791,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,8,8,1.294056,1.467277,1.281839,0.0059,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,64,64,1.112845,1.30193,1.139589,0.0548,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,512,512,1.220241,1.521086,1.247349,0.4002,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,4096,4096,1.183965,1.450253,1.190344,3.2993,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,32768,32768,1.296954,1.587269,1.282536,24.0949,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,262144,262144,1.53996,1.94108,1.603779,162.3418,0.0,20,False,0,8,8,1
fmi-direct-redis,gather,1048576,1048576,6.565081,7.449725,6.563365,152.321,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,8,8,1.620187,1.744034,1.632074,0.0047,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,64,64,1.673141,1.924144,1.686345,0.0365,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,512,512,1.678888,1.761248,1.679828,0.2908,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,4096,4096,1.34899,1.645344,1.373234,2.8957,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,32768,32768,1.839907,2.325586,1.885834,16.9846,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,262144,262144,5.440771,5.639561,5.318938,45.9494,0.0,20,False,0,8,8,1
fmi-direct-redis,allgather,1048576,1048576,19.179666,20.416733,19.326408,52.1386,0.0,20,False,0,8,8,1
fmi-direct-redis,reduce,8,8,1.10745,1.354899,1.115564,0.0069,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,8,8,0.051433,0.069112,0.052659,0.1483,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,64,64,0.051709,0.064067,0.052552,1.1803,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,512,512,0.052307,0.06271,0.053382,9.3348,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,4096,4096,0.05429,0.061803,0.055113,71.9516,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,32768,32768,0.077287,0.084828,0.07769,404.3371,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,262144,262144,0.257789,0.293003,0.249253,969.7835,0.0,20,False,0,8,8,1
fmi-direct-redis,broadcast,1048576,1048576,0.742915,0.875376,0.755242,1346.0481,0.0,20,False,0,8,8,1
fmi-direct-redis,allreduce,8,8,1.647299,1.778404,1.636412,0.0046,0.0,20,False,0,8,8,1
fmi-direct-redis,barrier,0,0,0.741604,1.340467,0.754926,0.0,0.741604,20,False,0,8,8,1
