scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,8,568750,4550000,0,276.51652693748474,5053674,1.5881061553955078,2212.132215499878,1574.293851852417,5.274057388305664
s,8,568750,4550000,1,254.49123978614807,5053674,1.2562274932861328,2212.132215499878,1574.293851852417,6.453752517700195
s,8,568750,4550000,2,253.9186179637909,5053674,1.3265609741210938,2212.132215499878,1574.293851852417,6.1397552490234375
s,8,568750,4550000,3,259.6682906150818,5053674,1.3110637664794922,2212.132215499878,1574.293851852417,20.67089080810547
s,8,568750,4550000,4,252.44885683059692,5053674,1.4219284057617188,2212.132215499878,1574.293851852417,6.863594055175781
s,8,568750,4550000,5,644.6144282817841,5053674,1.4259815216064453,5156.9154262542725,1574.293851852417,5.690574645996094
s,8,568750,4550000,6,252.02566385269165,5053674,1.3079643249511719,5156.9154262542725,1574.293851852417,2.610921859741211
s,8,568750,4550000,7,261.25356554985046,5053674,1.1487007141113281,5156.9154262542725,1574.293851852417,13.507366180419922
s,8,568750,4550000,8,260.198712348938,5053674,1.316070556640625,5156.9154262542725,1574.293851852417,1.3620853424072266
s,8,568750,4550000,9,640.9257352352142,5053674,1.3134479522705078,5156.9154262542725,1574.293851852417,15.294551849365234
