scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,16,284375,4550000,0,162.31797635555267,5053413,1.8727779388427734,2597.087621688843,15914.967060089111,4.61888313293457
s,16,284375,4550000,1,144.91558074951172,5053413,1.5611648559570312,2597.087621688843,15914.967060089111,6.016731262207031
s,16,284375,4550000,2,136.55726611614227,5053413,1.5535354614257812,2597.087621688843,15914.967060089111,3.950834274291992
s,16,284375,4550000,3,146.3557928800583,5053413,1.5876293182373047,2597.087621688843,15914.967060089111,14.94288444519043
s,16,284375,4550000,4,133.3879679441452,5053413,1.6829967498779297,2597.087621688843,15914.967060089111,2.749204635620117
s,16,284375,4550000,5,135.2684050798416,5053413,1.8239021301269531,2597.087621688843,15914.967060089111,4.110097885131836
s,16,284375,4550000,6,330.54089546203613,5053413,1.6345977783203125,5288.654327392578,15914.967060089111,189.6655559539795
s,16,284375,4550000,7,135.05540788173676,5053413,1.7430782318115234,5288.654327392578,15914.967060089111,1.897573471069336
s,16,284375,4550000,8,134.51653718948364,5053413,1.6369819641113281,5288.654327392578,15914.967060089111,3.846406936645508
s,16,284375,4550000,9,133.87496769428253,5053413,1.7075538635253906,5288.654327392578,15914.967060089111,0.45228004455566406
