scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,8,568750,4550000,0,274.46630597114563,5053674,1.5761852264404297,2195.730447769165,1606.1365604400635,2.5076866149902344
s,8,568750,4550000,1,272.3555564880371,5053674,1.5001296997070312,2195.730447769165,1606.1365604400635,0.4379749298095703
s,8,568750,4550000,2,259.83721017837524,5053674,1.447439193725586,2195.730447769165,1606.1365604400635,2.8302669525146484
s,8,568750,4550000,3,244.41871047019958,5053674,1.336812973022461,2195.730447769165,1606.1365604400635,7.976293563842773
s,8,568750,4550000,4,454.4050395488739,5053674,1.3763904571533203,3635.240316390991,1606.1365604400635,214.8127555847168
s,8,568750,4550000,5,248.14194440841675,5053674,1.3704299926757812,3635.240316390991,1606.1365604400635,6.296634674072266
s,8,568750,4550000,6,252.5893747806549,5053674,1.3036727905273438,3635.240316390991,1606.1365604400635,5.254268646240234
s,8,568750,4550000,7,623.784601688385,5053674,1.2764930725097656,4990.27681350708,1606.1365604400635,5.433320999145508
s,8,568750,4550000,8,438.4459853172302,5053674,1.346588134765625,4990.27681350708,1606.1365604400635,203.9010524749756
s,8,568750,4550000,9,440.0084316730499,5053674,1.445770263671875,4990.27681350708,1606.1365604400635,196.77734375
