scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,1,4550000,4550000,0,1553.1048774719238,5056602,0.2765655517578125,1553.1048774719238,26.778221130371094,0.04315376281738281
s,1,4550000,4550000,1,1552.8068542480469,5056602,0.12421607971191406,1553.1048774719238,26.778221130371094,0.0209808349609375
s,1,4550000,4550000,2,1558.5389137268066,5056602,0.12445449829101562,1558.5389137268066,26.778221130371094,0.020265579223632812
s,1,4550000,4550000,3,1575.408697128296,5056602,0.152587890625,1575.408697128296,26.778221130371094,0.021696090698242188
s,1,4550000,4550000,4,1546.600103378296,5056602,0.12683868408203125,1575.408697128296,26.778221130371094,0.0209808349609375
s,1,4550000,4550000,5,1569.854736328125,5056602,0.11897087097167969,1575.408697128296,26.778221130371094,0.019788742065429688
s,1,4550000,4550000,6,1558.2606792449951,5056602,0.1220703125,1575.408697128296,26.778221130371094,0.020503997802734375
s,1,4550000,4550000,7,1546.9532012939453,5056602,0.12612342834472656,1575.408697128296,26.778221130371094,0.02002716064453125
s,1,4550000,4550000,8,1546.144962310791,5056602,0.12469291687011719,1575.408697128296,26.778221130371094,0.020503997802734375
s,1,4550000,4550000,9,1548.4364032745361,5056602,0.12326240539550781,1575.408697128296,26.778221130371094,0.0209808349609375
