scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,32,142187,4550000,0,107.38804191350937,5056177,2.2602081298828125,3436.4173412323,36195.95813751221,2.2602081298828125
s,32,142187,4550000,1,83.61601084470749,5056177,2.178192138671875,3436.4173412323,36195.95813751221,0.9555816650390625
s,32,142187,4550000,2,82.4197307229042,5056177,2.0880699157714844,3436.4173412323,36195.95813751221,2.9497146606445312
s,32,142187,4550000,3,78.6149799823761,5056177,2.076387405395508,3436.4173412323,36195.95813751221,3.7598609924316406
s,32,142187,4550000,4,82.88603276014328,5056177,2.1085739135742188,3436.4173412323,36195.95813751221,2.9172897338867188
s,32,142187,4550000,5,83.81097763776779,5056177,2.0558834075927734,3436.4173412323,36195.95813751221,3.1626224517822266
s,32,142187,4550000,6,89.59194272756577,5056177,2.2077560424804688,3436.4173412323,36195.95813751221,2.104043960571289
s,32,142187,4550000,7,90.76040238142014,5056177,2.251148223876953,3436.4173412323,36195.95813751221,1.6932487487792969
s,32,142187,4550000,8,92.36127138137817,5056177,2.017974853515625,3436.4173412323,36195.95813751221,0.7796287536621094
s,32,142187,4550000,9,96.58456593751907,5056177,2.349853515625,3436.4173412323,36195.95813751221,3.9620399475097656
