scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,1,4550000,4550000,0,1599.045753479004,5056602,0.25534629821777344,1599.045753479004,28.499603271484375,0.04029273986816406
s,1,4550000,4550000,1,1605.7019233703613,5056602,0.11348724365234375,1605.7019233703613,28.499603271484375,0.019550323486328125
s,1,4550000,4550000,2,1641.4151191711426,5056602,0.11277198791503906,1641.4151191711426,28.499603271484375,0.019073486328125
s,1,4550000,4550000,3,1598.9525318145752,5056602,0.10991096496582031,1641.4151191711426,28.499603271484375,0.01811981201171875
s,1,4550000,4550000,4,1596.0981845855713,5056602,0.11086463928222656,1641.4151191711426,28.499603271484375,0.019788742065429688
s,1,4550000,4550000,5,1601.8826961517334,5056602,0.11229515075683594,1641.4151191711426,28.499603271484375,0.017642974853515625
s,1,4550000,4550000,6,1600.2717018127441,5056602,0.11277198791503906,1641.4151191711426,28.499603271484375,0.019073486328125
s,1,4550000,4550000,7,1602.37717628479,5056602,0.10991096496582031,1641.4151191711426,28.499603271484375,0.019788742065429688
s,1,4550000,4550000,8,1607.9745292663574,5056602,0.11086463928222656,1641.4151191711426,28.499603271484375,0.018358230590820312
s,1,4550000,4550000,9,1597.26881980896,5056602,0.11706352233886719,1641.4151191711426,28.499603271484375,0.019788742065429688
