channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
fmi-direct-redis,scatter,8,8,0.029997,0.036365,0.030782,0.2543,0.0,20,False,0,2,2,1
fmi-direct-redis,scatter,64,64,0.032189,0.037234,0.032894,1.8961,0.0,20,False,0,2,2,1
fmi-direct-redis,scatter,512,512,0.03088,0.036319,0.031451,15.812,0.0,20,False,0,2,2,1
fmi-direct-redis,scatter,4096,4096,0.03307,0.04023,0.033872,118.1189,0.0,20,False,0,2,2,1
fmi-direct-redis,scatter,32768,32768,0.063868,0.137309,0.075281,489.2904,0.0,20,False,0,2,2,1
fmi-direct-redis,scatter,262144,262144,0.291111,0.297725,0.28685,858.779,0.0,20,False,0,2,2,1
fmi-direct-redis,scatter,1048576,1048576,0.944417,0.995603,0.95054,1058.8549,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,8,4,0.033303,0.035849,0.033197,0.1145,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,64,32,0.029253,0.03399,0.030092,1.0432,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,512,256,0.029919,0.03391,0.030328,8.1602,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,4096,2048,0.031984,0.045979,0.032838,61.0666,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,32768,16384,0.058862,0.075779,0.060331,265.4491,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,262144,131072,0.220513,0.237895,0.223857,566.8587,0.0,20,False,0,2,2,1
fmi-direct-redis,scatterv,1048576,524288,0.737055,0.771391,0.741275,678.3754,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,8,8,0.37082,0.431388,0.370732,0.0206,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,64,64,0.368673,0.414571,0.364089,0.1656,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,512,512,0.261599,0.510165,0.234126,1.8665,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,4096,4096,0.024861,0.282022,0.101928,157.1268,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,32768,32768,0.363389,0.677366,0.373885,85.996,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,262144,262144,0.674927,0.727432,0.65607,370.4104,0.0,20,False,0,2,2,1
fmi-direct-redis,gather,1048576,1048576,1.674784,1.756874,1.668467,597.0917,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,8,8,0.388956,0.546206,0.380419,0.0196,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,64,64,0.350903,0.481662,0.35053,0.1739,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,512,512,0.427352,0.516222,0.441054,1.1426,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,4096,4096,0.503616,0.518116,0.492838,7.7564,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,32768,32768,0.500817,0.51625,0.490149,62.398,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,262144,262144,0.556178,0.914285,0.599503,449.4968,0.0,20,False,0,2,2,1
fmi-direct-redis,allgather,1048576,1048576,1.060205,1.247463,1.066416,943.2138,0.0,20,False,0,2,2,1
fmi-direct-redis,reduce,8,8,0.303977,0.328851,0.302539,0.0251,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,8,8,0.02513,0.029545,0.025464,0.3036,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,64,64,0.025153,0.027895,0.025429,2.4266,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,512,512,0.025887,0.032131,0.026458,18.862,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,4096,4096,0.025881,0.036053,0.026298,150.9312,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,32768,32768,0.033593,0.043346,0.034071,930.2533,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,262144,262144,0.069696,0.078758,0.070065,3587.0322,0.0,20,False,0,2,2,1
fmi-direct-redis,broadcast,1048576,1048576,0.211381,0.231122,0.211807,4730.783,0.0,20,False,0,2,2,1
fmi-direct-redis,allreduce,8,8,0.257838,0.296687,0.231271,0.0296,0.0,20,False,0,2,2,1
fmi-direct-redis,barrier,0,0,0.072032,0.228044,0.118893,0.0,0.072032,20,False,0,2,2,1
