scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,1,4550000,4550000,0,1275.4783630371094,18200000,6359.91096496582,1275.4783630371094,6.711721420288086,0.13685226440429688
s,1,4550000,4550000,1,887.1645927429199,18200000,5711.204767227173,1275.4783630371094,6.711721420288086,0.13375282287597656
s,1,4550000,4550000,2,889.4083499908447,18200000,5739.478826522827,1275.4783630371094,6.711721420288086,0.13017654418945312
s,1,4550000,4550000,3,888.1011009216309,18200000,5726.045608520508,1275.4783630371094,6.711721420288086,0.13065338134765625
s,1,4550000,4550000,4,890.3653621673584,18200000,5729.398012161255,1275.4783630371094,6.711721420288086,0.1399517059326172
s,1,4550000,4550000,5,883.1155300140381,18200000,5711.470603942871,1275.4783630371094,6.711721420288086,0.12254714965820312
s,1,4550000,4550000,6,883.4903240203857,18200000,5716.8474197387695,1275.4783630371094,6.711721420288086,0.12040138244628906
s,1,4550000,4550000,7,888.3578777313232,18200000,5715.482473373413,1275.4783630371094,6.711721420288086,0.12636184692382812
s,1,4550000,4550000,8,894.0582275390625,18200000,5726.132392883301,1275.4783630371094,6.711721420288086,0.12135505676269531
s,1,4550000,4550000,9,895.8380222320557,18200000,5727.591753005981,1275.4783630371094,6.711721420288086,0.12087821960449219
