scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
s,8,568750,4550000,0,106.75910115242004,2275000,1252.0458698272705,854.0728092193604,25.606393814086914,232.59568214416504
s,8,568750,4550000,1,144.46091651916504,2275000,1189.8276805877686,1155.6873321533203,25.606393814086914,225.5539894104004
s,8,568750,4550000,2,116.3586676120758,2275000,1156.8245887756348,1155.6873321533203,25.606393814086914,107.74970054626465
s,8,568750,4550000,3,123.77658486366272,2275000,1169.3625450134277,1155.6873321533203,25.606393814086914,128.1411647796631
s,8,568750,4550000,4,129.45052981376648,2275000,1175.5404472351074,1155.6873321533203,25.606393814086914,139.1928195953369
s,8,568750,4550000,5,121.05908989906311,2275000,1139.4553184509277,1155.6873321533203,25.606393814086914,127.99787521362305
s,8,568750,4550000,6,123.67957830429077,2275000,1130.1872730255127,1155.6873321533203,25.606393814086914,132.12108612060547
s,8,568750,4550000,7,121.51795625686646,2275000,1200.9832859039307,1155.6873321533203,25.606393814086914,112.81108856201172
s,8,568750,4550000,8,123.12626838684082,2275000,1179.3212890625,1155.6873321533203,25.606393814086914,140.1207447052002
s,8,568750,4550000,9,125.96157193183899,2275000,1155.4858684539795,1155.6873321533203,25.606393814086914,93.90616416931152
