scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,1,9100000,9100000,0,3276.4880657196045,10111764,0.23937225341796875,3276.4880657196045,0.4229545593261719,0.04076957702636719
w,1,9100000,9100000,1,3287.1646881103516,10111764,0.14472007751464844,3287.1646881103516,0.4229545593261719,0.026702880859375
w,1,9100000,9100000,2,3291.900157928467,10111764,0.14972686767578125,3291.900157928467,0.4229545593261719,0.0247955322265625
w,1,9100000,9100000,3,3289.1616821289062,10111764,0.15616416931152344,3291.900157928467,0.4229545593261719,0.029802322387695312
w,1,9100000,9100000,4,3294.7206497192383,10111764,0.1513957977294922,3294.7206497192383,0.4229545593261719,0.0247955322265625
w,1,9100000,9100000,5,3294.257164001465,10111764,0.15497207641601562,3294.7206497192383,0.4229545593261719,0.025033950805664062
w,1,9100000,9100000,6,3289.043664932251,10111764,0.14281272888183594,3294.7206497192383,0.4229545593261719,0.022411346435546875
w,1,9100000,9100000,7,3289.0989780426025,10111764,0.14925003051757812,3294.7206497192383,0.4229545593261719,0.02574920654296875
w,1,9100000,9100000,8,3291.074752807617,10111764,0.1761913299560547,3294.7206497192383,0.4229545593261719,0.023126602172851562
w,1,9100000,9100000,9,3275.265693664551,10111764,0.14209747314453125,3294.7206497192383,0.4229545593261719,0.021457672119140625
