scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,4,9100000,36400000,0,2831.1813473701477,36400000,18705.825328826904,11324.72538948059,7.592201232910156,1855.215072631836
w,4,9100000,36400000,1,1956.7575454711914,36400000,17082.929611206055,11324.72538948059,7.592201232910156,123.57854843139648
w,4,9100000,36400000,2,1952.3994326591492,36400000,17449.084758758545,11324.72538948059,7.592201232910156,299.06630516052246
w,4,9100000,36400000,3,1932.8941702842712,36400000,17505.938291549683,11324.72538948059,7.592201232910156,30.32064437866211
w,4,9100000,36400000,4,2009.1331601142883,36400000,17017.26484298706,11324.72538948059,7.592201232910156,208.10985565185547
w,4,9100000,36400000,5,1945.3442096710205,36400000,17097.6505279541,11324.72538948059,7.592201232910156,110.96525192260742
w,4,9100000,36400000,6,1945.288360118866,36400000,17093.4476852417,11324.72538948059,7.592201232910156,121.79970741271973
w,4,9100000,36400000,7,2326.8277645111084,36400000,17266.855239868164,11324.72538948059,7.592201232910156,412.63461112976074
w,4,9100000,36400000,8,1975.248098373413,36400000,17192.45409965515,11324.72538948059,7.592201232910156,174.10922050476074
w,4,9100000,36400000,9,1975.006639957428,36400000,17100.15630722046,11324.72538948059,7.592201232910156,303.2219409942627
