scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,1,9100000,9100000,0,2783.381462097168,36400000,14384.34648513794,2783.381462097168,6.946086883544922,0.1633167266845703
w,1,9100000,9100000,1,1917.6363945007324,36400000,13089.946508407593,2783.381462097168,6.946086883544922,0.12969970703125
w,1,9100000,9100000,2,1987.384557723999,36400000,13100.216150283813,2783.381462097168,6.946086883544922,0.12612342834472656
w,1,9100000,9100000,3,1923.7186908721924,36400000,13091.81261062622,2783.381462097168,6.946086883544922,0.12469291687011719
w,1,9100000,9100000,4,1938.4520053863525,36400000,13096.94766998291,2783.381462097168,6.946086883544922,0.12755393981933594
w,1,9100000,9100000,5,1935.209035873413,36400000,13108.247518539429,2783.381462097168,6.946086883544922,0.1239776611328125
w,1,9100000,9100000,6,1942.6357746124268,36400000,13115.001201629639,2783.381462097168,6.946086883544922,0.12731552124023438
w,1,9100000,9100000,7,1940.3412342071533,36400000,13116.624116897583,2783.381462097168,6.946086883544922,0.12803077697753906
w,1,9100000,9100000,8,1955.322504043579,36400000,13124.806880950928,2783.381462097168,6.946086883544922,0.1285076141357422
w,1,9100000,9100000,9,1950.2050876617432,36400000,13123.186588287354,2783.381462097168,6.946086883544922,0.12731552124023438
