scaling,world,rows,max_value,rank,avg_t,tot_l,elapsed_t,max_t,com_init_t,barrier_t
w,16,9100000,145600000,0,1619.4033473730087,36400000,21657.81545639038,25910.45355796814,24.181127548217773,514.8699283599854
w,16,9100000,145600000,1,1985.773965716362,36400000,21435.242652893066,31772.383451461792,24.181127548217773,645.6897258758545
w,16,9100000,145600000,2,2068.6299949884415,36400000,21394.133806228638,33098.07991981506,24.181127548217773,611.3812923431396
w,16,9100000,145600000,3,2002.187818288803,36400000,21334.704160690308,33098.07991981506,24.181127548217773,455.0907611846924
w,16,9100000,145600000,4,2012.977883219719,36400000,21527.76050567627,33098.07991981506,24.181127548217773,448.8253593444824
w,16,9100000,145600000,5,2013.4176760911942,36400000,21519.18387413025,33098.07991981506,24.181127548217773,579.7195434570312
w,16,9100000,145600000,6,2044.4275438785553,36400000,21635.40482521057,33098.07991981506,24.181127548217773,772.1655368804932
w,16,9100000,145600000,7,2026.4868587255478,36400000,21574.448108673096,33098.07991981506,24.181127548217773,524.8696804046631
w,16,9100000,145600000,8,2017.1613544225693,36400000,21480.915069580078,33098.07991981506,24.181127548217773,360.58545112609863
w,16,9100000,145600000,9,2030.411720275879,36400000,21553.139448165894,33098.07991981506,24.181127548217773,403.55896949768066
