channel,collective,msg_size,payload_bytes,latency_p50_ms,latency_p99_ms,latency_mean_ms,throughput_MBps,barrier_latency_ms,reps,unsupported,rank,world_size,N,run_id
ucc,scatter,8,8,0.039747,0.044993,0.040439,0.1919,0.0,20,False,0,4,4,3
ucc,scatter,64,64,0.038979,0.047124,0.039806,1.5659,0.0,20,False,0,4,4,3
ucc,scatter,512,512,0.039311,0.046243,0.039668,12.4209,0.0,20,False,0,4,4,3
ucc,scatter,4096,4096,0.05186,0.196411,0.059566,75.3233,0.0,20,False,0,4,4,3
ucc,scatter,32768,32768,0.073936,0.1178,0.079681,422.6638,0.0,20,False,0,4,4,3
ucc,scatter,262144,262144,0.383866,0.447386,0.387453,651.2689,0.0,20,False,0,4,4,3
ucc,scatter,1048576,1048576,2.528829,2.736988,2.546853,395.44,0.0,20,False,0,4,4,3
ucc,scatterv,8,4,0.039486,0.049031,0.040228,0.0966,0.0,20,False,0,4,4,3
ucc,scatterv,64,16,0.038091,0.04543,0.038654,0.4006,0.0,20,False,0,4,4,3
ucc,scatterv,512,128,0.03836,0.043577,0.038816,3.1822,0.0,20,False,0,4,4,3
ucc,scatterv,4096,1024,0.041755,0.054892,0.042737,23.388,0.0,20,False,0,4,4,3
ucc,scatterv,32768,8192,0.081168,0.097613,0.081816,96.251,0.0,20,False,0,4,4,3
ucc,scatterv,262144,65536,0.255716,0.300927,0.259096,244.4117,0.0,20,False,0,4,4,3
ucc,scatterv,1048576,262144,1.26351,1.360982,1.271615,197.8614,0.0,20,False,0,4,4,3
ucc,gather,8,8,0.126706,0.170754,0.130031,0.0602,0.0,20,False,0,4,4,3
ucc,gather,64,64,0.079744,0.188725,0.088637,0.7654,0.0,20,False,0,4,4,3
ucc,gather,512,512,0.106952,0.19318,0.115982,4.5654,0.0,20,False,0,4,4,3
ucc,gather,4096,4096,0.118787,0.168934,0.11409,32.8845,0.0,20,False,0,4,4,3
ucc,gather,32768,32768,0.126359,0.174602,0.123609,247.312,0.0,20,False,0,4,4,3
ucc,gather,262144,262144,0.276116,0.39309,0.286761,905.4175,0.0,20,False,0,4,4,3
ucc,gather,1048576,1048576,0.803062,0.862177,0.803367,1245.2342,0.0,20,False,0,4,4,3
ucc,allgather,8,8,0.18301,0.194893,0.17656,0.0417,0.0,20,False,0,4,4,3
ucc,allgather,64,64,0.150114,0.193665,0.143597,0.4066,0.0,20,False,0,4,4,3
ucc,allgather,512,512,0.170749,0.201107,0.163347,2.8596,0.0,20,False,0,4,4,3
ucc,allgather,4096,4096,0.220277,0.721456,0.239007,17.7333,0.0,20,False,0,4,4,3
ucc,allgather,32768,32768,0.307534,0.462797,0.325472,101.6148,0.0,20,False,0,4,4,3
ucc,allgather,262144,262144,0.553438,0.77952,0.582623,451.7218,0.0,20,False,0,4,4,3
ucc,allgather,1048576,1048576,1.460747,1.890817,1.49381,684.5811,0.0,20,False,0,4,4,3
ucc,reduce,8,8,0.017942,0.084886,0.024995,0.4252,0.0,20,False,0,4,4,3
ucc,broadcast,8,8,0.027571,0.04271,0.031716,0.2767,0.0,20,False,0,4,4,3
ucc,broadcast,64,64,0.026866,0.039401,0.027789,2.2718,0.0,20,False,0,4,4,3
ucc,broadcast,512,512,0.03828,0.041286,0.038689,12.7555,0.0,20,False,0,4,4,3
ucc,broadcast,4096,4096,0.03925,0.045032,0.04053,99.5232,0.0,20,False,0,4,4,3
ucc,broadcast,32768,32768,0.050106,0.056768,0.050225,623.6767,0.0,20,False,0,4,4,3
ucc,broadcast,262144,262144,0.069193,0.078722,0.070037,3613.1026,0.0,20,False,0,4,4,3
ucc,broadcast,1048576,1048576,0.200604,0.236782,0.202037,4984.9548,0.0,20,False,0,4,4,3
ucc,allreduce,8,8,0.159558,0.221944,0.162522,0.0478,0.0,20,False,0,4,4,3
ucc,barrier,0,0,0.077201,0.130289,0.076672,0.0,0.077201,20,False,0,4,4,3
